ip1_int,ip2_int,src_port,dst_port,protocol,forward_packets,forward_bytes,total_packets,total_bytes,backward_packets,backward_bytes,forward_packets_per_sec,backward_packets_per_sec,forward_bytes_per_sec,backward_bytes_per_sec,forward_avg_packet_length_per_flow,back_avg_packet_length_per_flow,label
168296458,2919001627,35745,443,6,151,90614,522.0,120866.0,220,120426,302.0,440.0,181228.0,240852.0,600.093,547.391,2
168296458,2919001627,35745,443,6,150,89224,520.0,120866.0,220,120426,300.0,440.0,178448.0,240852.0,594.827,547.391,2
2919001627,168296458,443,35745,6,149,87834,518.0,120866.0,220,120426,298.0,440.0,175668.0,240852.0,589.49,547.391,2
2919001627,168296458,443,35745,6,149,87834,517.0,120767.0,219,120329,298.0,438.0,175668.0,240658.0,589.49,549.447,2
168296458,2919001627,35745,443,6,149,87834,516.0,120668.0,218,120232,298.0,436.0,175668.0,240464.0,589.49,551.523,2
2919001627,168296458,443,35745,6,148,87782,514.0,120668.0,218,120232,296.0,436.0,175564.0,240464.0,593.122,551.523,2
168296458,2919001627,35745,443,6,148,87782,513.0,120614.0,217,120180,296.0,434.0,175564.0,240360.0,593.122,553.825,2
168296458,2919001627,35745,443,6,147,86392,511.0,120614.0,217,120180,294.0,434.0,172784.0,240360.0,587.701,553.825,2
168296458,2919001627,35745,443,6,146,85002,509.0,120614.0,217,120180,292.0,434.0,170004.0,240360.0,582.205,553.825,2
168296458,2919001627,35745,443,6,145,83612,507.0,120614.0,217,120180,290.0,434.0,167224.0,240360.0,576.634,553.825,2
2919001627,168296458,443,35745,6,144,82222,505.0,120614.0,217,120180,288.0,434.0,164444.0,240360.0,570.986,553.825,2
168296458,2919001627,35745,443,6,144,82222,504.0,120515.0,216,120083,288.0,432.0,164444.0,240166.0,570.986,555.94,2
168296458,2919001627,35745,443,6,143,80832,502.0,120515.0,216,120083,286.0,432.0,161664.0,240166.0,565.259,555.94,2
2919001627,168296458,443,35745,6,142,79442,500.0,120515.0,216,120083,284.0,432.0,158884.0,240166.0,559.451,555.94,2
168296458,2919001627,35745,443,6,142,79442,499.0,120416.0,215,119986,284.0,430.0,158884.0,239972.0,559.451,558.074,2
168296458,2919001627,35745,443,6,141,78052,497.0,120416.0,215,119986,282.0,430.0,156104.0,239972.0,553.56,558.074,2
168296458,2919001627,35745,443,6,140,76662,495.0,120416.0,215,119986,280.0,430.0,153324.0,239972.0,547.586,558.074,2
168296458,2919001627,35745,443,6,139,75272,493.0,120416.0,215,119986,278.0,430.0,150544.0,239972.0,541.525,558.074,2
2919001627,168296458,443,35745,6,138,73882,491.0,120416.0,215,119986,276.0,430.0,147764.0,239972.0,535.377,558.074,2
2919001627,168296458,443,35745,6,138,73882,490.0,120317.0,214,119889,276.0,428.0,147764.0,239778.0,535.377,560.229,2
2919001627,168296458,443,35745,6,138,73882,489.0,120218.0,213,119792,276.0,426.0,147764.0,239584.0,535.377,562.404,2
168296458,2919001627,35745,443,6,138,73882,488.0,120119.0,212,119695,276.0,424.0,147764.0,239390.0,535.377,564.599,2
2919001627,168296458,443,35745,6,137,73830,486.0,120119.0,212,119695,274.0,424.0,147660.0,239390.0,538.905,564.599,2
168296458,2919001627,35745,443,6,137,73830,485.0,120065.0,211,119643,274.0,422.0,147660.0,239286.0,538.905,567.028,2
168296458,2919001627,35745,443,6,136,72440,483.0,120065.0,211,119643,272.0,422.0,144880.0,239286.0,532.647,567.028,2
2919001627,168296458,443,35745,6,135,71050,481.0,120065.0,211,119643,270.0,422.0,142100.0,239286.0,526.296,567.028,2
2919001627,168296458,443,35745,6,135,71050,480.0,119966.0,210,119546,270.0,420.0,142100.0,239092.0,526.296,569.267,2
168296458,2919001627,35745,443,6,135,71050,479.0,119912.0,209,119494,270.0,418.0,142100.0,238988.0,526.296,571.742,2
168296458,2919001627,35745,443,6,134,69660,477.0,119912.0,209,119494,268.0,418.0,139320.0,238988.0,519.851,571.742,2
168296458,2919001627,35745,443,6,133,68270,475.0,119912.0,209,119494,266.0,418.0,136540.0,238988.0,513.308,571.742,2
168296458,2919001627,35745,443,6,132,66880,473.0,119912.0,209,119494,264.0,418.0,133760.0,238988.0,506.667,571.742,2
2919001627,168296458,443,35745,6,131,65490,471.0,119912.0,209,119494,262.0,418.0,130980.0,238988.0,499.924,571.742,2
2919001627,168296458,443,35745,6,131,65490,470.0,119813.0,208,119397,262.0,416.0,130980.0,238794.0,499.924,574.024,2
168296458,2919001627,35745,443,6,131,65490,470.0,121106.0,208,120690,262.0,416.0,130980.0,241380.0,499.924,580.24,2
2919001627,168296458,443,35745,6,131,65490,472.0,121351.0,210,120931,262.0,420.0,130980.0,241862.0,499.924,575.862,2
2919001627,168296458,443,35745,6,131,65490,471.0,121217.0,209,120799,262.0,418.0,130980.0,241598.0,499.924,577.986,2
168296458,2919001627,35745,443,6,131,65490,470.0,121082.0,208,120666,262.0,416.0,130980.0,241332.0,499.924,580.125,2
2919001627,168296458,443,35745,6,132,65542,475.0,122719.0,211,122297,264.0,422.0,131084.0,244594.0,496.53,579.607,2
168296458,2919001627,35745,443,6,132,65542,474.0,122620.0,210,122200,264.0,420.0,131084.0,244400.0,496.53,581.905,2
168296458,2919001627,35745,443,6,131,64152,472.0,122620.0,210,122200,262.0,420.0,128304.0,244400.0,489.71,581.905,2
2919001627,168296458,443,35745,6,141,63334,515.0,135625.0,233,135159,282.0,466.0,126668.0,270318.0,449.177,580.082,2
2919001627,168296458,443,35745,6,141,63334,514.0,135492.0,232,135028,282.0,464.0,126668.0,270056.0,449.177,582.017,2
168296458,2919001627,35745,443,6,141,63334,513.0,135360.0,231,134898,282.0,462.0,126668.0,269796.0,449.177,583.974,2
2919001627,168296458,443,35745,6,141,63334,513.0,135360.0,231,134898,282.0,462.0,126668.0,269796.0,449.177,583.974,2
2919001627,168296458,443,35745,6,141,63334,512.0,133968.0,230,133508,282.0,460.0,126668.0,267016.0,449.177,580.47,2
168296458,2919001627,35745,443,6,141,63334,511.0,133808.0,229,133350,282.0,458.0,126668.0,266700.0,449.177,582.314,2
2919001627,168296458,443,35745,6,140,63282,509.0,133808.0,229,133350,280.0,458.0,126564.0,266700.0,452.014,582.314,2
2919001627,168296458,443,35745,6,140,63282,508.0,133707.0,228,133251,280.0,456.0,126564.0,266502.0,452.014,584.434,2
168296458,2919001627,35745,443,6,140,63282,507.0,132315.0,227,131861,280.0,454.0,126564.0,263722.0,452.014,580.885,2
2919001627,168296458,443,35745,6,139,63230,505.0,132315.0,227,131861,278.0,454.0,126460.0,263722.0,454.892,580.885,2
2919001627,168296458,443,35745,6,139,63230,504.0,132155.0,226,131703,278.0,452.0,126460.0,263406.0,454.892,582.757,2
168296458,2919001627,35745,443,6,139,63230,503.0,132054.0,225,131604,278.0,450.0,126460.0,263208.0,454.892,584.907,2
2919001627,168296458,443,35745,6,138,63178,501.0,132054.0,225,131604,276.0,450.0,126356.0,263208.0,457.812,584.907,2
2919001627,168296458,443,35745,6,138,63178,500.0,130662.0,224,130214,276.0,448.0,126356.0,260428.0,457.812,581.312,2
168296458,2919001627,35745,443,6,138,63178,499.0,130502.0,223,130056,276.0,446.0,126356.0,260112.0,457.812,583.211,2
2919001627,168296458,443,35745,6,137,63126,497.0,130502.0,223,130056,274.0,446.0,126252.0,260112.0,460.774,583.211,2
2919001627,168296458,443,35745,6,137,63126,496.0,130401.0,222,129957,274.0,444.0,126252.0,259914.0,460.774,585.392,2
168296458,2919001627,35745,443,6,137,63126,495.0,130268.0,221,129826,274.0,442.0,126252.0,259652.0,460.774,587.448,2
2919001627,168296458,443,35745,6,136,63074,493.0,130268.0,221,129826,272.0,442.0,126148.0,259652.0,463.779,587.448,2
168296458,2919001627,35745,443,6,136,63074,492.0,130169.0,220,129729,272.0,440.0,126148.0,259458.0,463.779,589.677,2
168296458,2919001627,35745,443,6,135,61684,490.0,130169.0,220,129729,270.0,440.0,123368.0,259458.0,456.919,589.677,2
168296458,2919001627,35745,443,6,134,60294,488.0,130169.0,220,129729,268.0,440.0,120588.0,259458.0,449.955,589.677,2
168296458,2919001627,35745,443,6,133,58904,486.0,130169.0,220,129729,266.0,440.0,117808.0,259458.0,442.887,589.677,2
2919001627,168296458,443,35745,6,132,57514,484.0,130169.0,220,129729,264.0,440.0,115028.0,259458.0,435.712,589.677,2
168296458,2919001627,35745,443,6,132,57514,483.0,130115.0,219,129677,264.0,438.0,115028.0,259354.0,435.712,592.132,2
168296458,2919001627,35745,443,6,131,56124,481.0,130115.0,219,129677,262.0,438.0,112248.0,259354.0,428.427,592.132,2
2919001627,168296458,443,35745,6,130,54734,479.0,130115.0,219,129677,260.0,438.0,109468.0,259354.0,421.031,592.132,2
2919001627,168296458,443,35745,6,130,54734,478.0,130016.0,218,129580,260.0,436.0,109468.0,259160.0,421.031,594.404,2
2919001627,168296458,443,35745,6,130,54734,477.0,129917.0,217,129483,260.0,434.0,109468.0,258966.0,421.031,596.696,2
168296458,2919001627,35745,443,6,130,54734,476.0,129818.0,216,129386,260.0,432.0,109468.0,258772.0,421.031,599.009,2
2919001627,168296458,443,35745,6,129,54682,474.0,129818.0,216,129386,258.0,432.0,109364.0,258772.0,423.891,599.009,2
168296458,2919001627,35745,443,6,129,54682,473.0,129685.0,215,129255,258.0,430.0,109364.0,258510.0,423.891,601.186,2
2919001627,168296458,443,35745,6,128,53292,471.0,129685.0,215,129255,256.0,430.0,106584.0,258510.0,416.344,601.186,2
2919001627,168296458,443,35745,6,128,53292,470.0,128293.0,214,127865,256.0,428.0,106584.0,255730.0,416.344,597.5,2
168296458,2919001627,35745,443,6,128,53292,469.0,128133.0,213,127707,256.0,426.0,106584.0,255414.0,416.344,599.563,2
2919001627,168296458,443,35745,6,127,53240,467.0,128133.0,213,127707,254.0,426.0,106480.0,255414.0,419.213,599.563,2
2919001627,168296458,443,35745,6,127,53240,466.0,128032.0,212,127608,254.0,424.0,106480.0,255216.0,419.213,601.925,2
168296458,2919001627,35745,443,6,127,53240,465.0,126640.0,211,126218,254.0,422.0,106480.0,252436.0,419.213,598.19,2
2919001627,168296458,443,35745,6,126,53188,463.0,126640.0,211,126218,252.0,422.0,106376.0,252436.0,422.127,598.19,2
2919001627,168296458,443,35745,6,126,53188,462.0,126496.0,210,126076,252.0,420.0,106376.0,252152.0,422.127,600.362,2
168296458,2919001627,35745,443,6,126,53188,461.0,126395.0,209,125977,252.0,418.0,106376.0,251954.0,422.127,602.761,2
2919001627,168296458,443,35745,6,125,53136,459.0,126395.0,209,125977,250.0,418.0,106272.0,251954.0,425.088,602.761,2
168296458,2919001627,35745,443,6,125,53136,458.0,125003.0,208,124587,250.0,416.0,106272.0,249174.0,425.088,598.976,2
2919001627,168296458,443,35745,6,124,51746,456.0,125003.0,208,124587,248.0,416.0,103492.0,249174.0,417.306,598.976,2
2919001627,168296458,443,35745,6,124,51746,455.0,124812.0,207,124398,248.0,414.0,103492.0,248796.0,417.306,600.957,2
168296458,2919001627,35745,443,6,124,51746,454.0,123420.0,206,123008,248.0,412.0,103492.0,246016.0,417.306,597.126,2
2919001627,168296458,443,35745,6,123,51694,452.0,123420.0,206,123008,246.0,412.0,103388.0,246016.0,420.276,597.126,2
2919001627,168296458,443,35745,6,123,51694,451.0,123266.0,205,122856,246.0,410.0,103388.0,245712.0,420.276,599.298,2
168296458,2919001627,35745,443,6,123,51694,450.0,121874.0,204,121466,246.0,408.0,103388.0,242932.0,420.276,595.422,2
2919001627,168296458,443,35745,6,122,51642,448.0,121874.0,204,121466,244.0,408.0,103284.0,242932.0,423.295,595.422,2
2919001627,168296458,443,35745,6,122,51642,447.0,121667.0,203,121261,244.0,406.0,103284.0,242522.0,423.295,597.345,2
168296458,2919001627,35745,443,6,122,51642,446.0,121533.0,202,121129,244.0,404.0,103284.0,242258.0,423.295,599.649,2
2919001627,168296458,443,35745,6,121,51590,444.0,121533.0,202,121129,242.0,404.0,103180.0,242258.0,426.364,599.649,2
168296458,2919001627,35745,443,6,121,51590,443.0,121479.0,201,121077,242.0,402.0,103180.0,242154.0,426.364,602.373,2
168296458,2919001627,35745,443,6,120,50200,441.0,121479.0,201,121077,240.0,402.0,100400.0,242154.0,418.333,602.373,2
168296458,2919001627,35745,443,6,119,48810,439.0,121479.0,201,121077,238.0,402.0,97620.0,242154.0,410.168,602.373,2
168296458,2919001627,35745,443,6,118,47420,437.0,121479.0,201,121077,236.0,402.0,94840.0,242154.0,401.864,602.373,2
2919001627,168296458,443,35745,6,117,46030,435.0,121479.0,201,121077,234.0,402.0,92060.0,242154.0,393.419,602.373,2
168296458,2919001627,35745,443,6,117,46030,434.0,121380.0,200,120980,234.0,400.0,92060.0,241960.0,393.419,604.9,2
168296458,2919001627,35745,443,6,116,44640,432.0,121380.0,200,120980,232.0,400.0,89280.0,241960.0,384.828,604.9,2
168296458,2919001627,35745,443,6,115,43250,430.0,121380.0,200,120980,230.0,400.0,86500.0,241960.0,376.087,604.9,2
168296458,2919001627,35745,443,6,114,41860,428.0,121380.0,200,120980,228.0,400.0,83720.0,241960.0,367.193,604.9,2
2919001627,168296458,443,35745,6,113,40470,426.0,121380.0,200,120980,226.0,400.0,80940.0,241960.0,358.142,604.9,2
2919001627,168296458,443,35745,6,113,40470,425.0,121281.0,199,120883,226.0,398.0,80940.0,241766.0,358.142,607.452,2
168296458,2919001627,35745,443,6,113,40470,424.0,121182.0,198,120786,226.0,396.0,80940.0,241572.0,358.142,610.03,2
2919001627,168296458,443,35745,6,112,40418,422.0,121182.0,198,120786,224.0,396.0,80836.0,241572.0,360.875,610.03,2
2919001627,168296458,443,35745,6,112,40418,421.0,121083.0,197,120689,224.0,394.0,80836.0,241378.0,360.875,612.635,2
168296458,2919001627,35745,443,6,112,40418,420.0,120984.0,196,120592,224.0,392.0,80836.0,241184.0,360.875,615.265,2
2919001627,168296458,443,35745,6,111,40366,418.0,120984.0,196,120592,222.0,392.0,80732.0,241184.0,363.658,615.265,2
168296458,2919001627,35745,443,6,111,40366,417.0,120930.0,195,120540,222.0,390.0,80732.0,241080.0,363.658,618.154,2
168296458,2919001627,35745,443,6,110,38976,415.0,120930.0,195,120540,220.0,390.0,77952.0,241080.0,354.327,618.154,2
2919001627,168296458,443,35745,6,109,37586,413.0,120930.0,195,120540,218.0,390.0,75172.0,241080.0,344.826,618.154,2
168296458,2919001627,35745,443,6,109,37586,412.0,120831.0,194,120443,218.0,388.0,75172.0,240886.0,344.826,620.84,2
168296458,2919001627,35745,443,6,108,36196,410.0,120831.0,194,120443,216.0,388.0,72392.0,240886.0,335.148,620.84,2
168296458,2919001627,35745,443,6,107,34806,408.0,120831.0,194,120443,214.0,388.0,69612.0,240886.0,325.29,620.84,2
168296458,2919001627,35745,443,6,106,33416,406.0,120831.0,194,120443,212.0,388.0,66832.0,240886.0,315.245,620.84,2
2919001627,168296458,443,35745,6,105,32026,404.0,120831.0,194,120443,210.0,388.0,64052.0,240886.0,305.01,620.84,2
168296458,2919001627,35745,443,6,105,32026,403.0,120687.0,193,120301,210.0,386.0,64052.0,240602.0,305.01,623.321,2
168296458,2919001627,35745,443,6,104,30636,401.0,120687.0,193,120301,208.0,386.0,61272.0,240602.0,294.577,623.321,2
2919001627,168296458,443,35745,6,103,29246,399.0,120687.0,193,120301,206.0,386.0,58492.0,240602.0,283.942,623.321,2
168296458,2919001627,35745,443,6,103,29246,398.0,120588.0,192,120204,206.0,384.0,58492.0,240408.0,283.942,626.062,2
168296458,2919001627,35745,443,6,102,27856,396.0,120588.0,192,120204,204.0,384.0,55712.0,240408.0,273.098,626.062,2
2919001627,168296458,443,35745,6,101,26466,394.0,120588.0,192,120204,202.0,384.0,52932.0,240408.0,262.04,626.062,2
2919001627,168296458,443,35745,6,101,26466,393.0,120489.0,191,120107,202.0,382.0,52932.0,240214.0,262.04,628.832,2
168296458,2919001627,35745,443,6,101,26466,392.0,120435.0,190,120055,202.0,380.0,52932.0,240110.0,262.04,631.868,2
168296458,2919001627,35745,443,6,100,25076,390.0,120435.0,190,120055,200.0,380.0,50152.0,240110.0,250.76,631.868,2
2919001627,168296458,443,35745,6,99,23686,388.0,120435.0,190,120055,198.0,380.0,47372.0,240110.0,239.253,631.868,2
168296458,2919001627,35745,443,6,99,23686,387.0,120336.0,189,119958,198.0,378.0,47372.0,239916.0,239.253,634.698,2
168296458,2919001627,35745,443,6,98,22296,385.0,120336.0,189,119958,196.0,378.0,44592.0,239916.0,227.51,634.698,2
168296458,2919001627,35745,443,6,97,20906,383.0,120336.0,189,119958,194.0,378.0,41812.0,239916.0,215.526,634.698,2
168296458,2919001627,35745,443,6,96,19516,381.0,120336.0,189,119958,192.0,378.0,39032.0,239916.0,203.292,634.698,2
2919001627,168296458,443,35745,6,95,18126,379.0,120336.0,189,119958,190.0,378.0,36252.0,239916.0,190.8,634.698,2
168296458,2919001627,35745,443,6,95,18126,378.0,120237.0,188,119861,190.0,376.0,36252.0,239722.0,190.8,637.559,2
168296458,2919001627,35745,443,6,94,16736,376.0,120237.0,188,119861,188.0,376.0,33472.0,239722.0,178.043,637.559,2
168296458,2919001627,35745,443,6,93,15346,374.0,120237.0,188,119861,186.0,376.0,30692.0,239722.0,165.011,637.559,2
168296458,2919001627,35745,443,6,92,13956,372.0,120237.0,188,119861,184.0,376.0,27912.0,239722.0,151.696,637.559,2
2919001627,168296458,443,35745,6,91,12566,370.0,120237.0,188,119861,182.0,376.0,25132.0,239722.0,138.088,637.559,2
168296458,2919001627,35745,443,6,91,12566,369.0,120138.0,187,119764,182.0,374.0,25132.0,239528.0,138.088,640.449,2
168296458,2919001627,35745,443,6,90,11176,367.0,120138.0,187,119764,180.0,374.0,22352.0,239528.0,124.178,640.449,2
168296458,2919001627,35745,443,6,89,9786,365.0,120138.0,187,119764,178.0,374.0,19572.0,239528.0,109.955,640.449,2
168296458,2919001627,35745,443,6,88,8396,363.0,120138.0,187,119764,176.0,374.0,16792.0,239528.0,95.409,640.449,2
2919001627,168296458,443,35745,6,87,7006,361.0,120138.0,187,119764,174.0,374.0,14012.0,239528.0,80.529,640.449,2
2919001627,168296458,443,35745,6,87,7006,360.0,120039.0,186,119667,174.0,372.0,14012.0,239334.0,80.529,643.371,2
2919001627,168296458,443,35745,6,87,7006,359.0,119940.0,185,119570,174.0,370.0,14012.0,239140.0,80.529,646.324,2
2919001627,168296458,443,35745,6,87,7006,358.0,119841.0,184,119473,174.0,368.0,14012.0,238946.0,80.529,649.31,2
168296458,2919001627,35745,443,6,87,7006,357.0,119742.0,183,119376,174.0,366.0,14012.0,238752.0,80.529,652.328,2
2919001627,168296458,443,35745,6,86,6954,355.0,119742.0,183,119376,172.0,366.0,13908.0,238752.0,80.86,652.328,2
168296458,2919001627,35745,443,6,86,6954,354.0,119688.0,182,119324,172.0,364.0,13908.0,238648.0,80.86,655.626,2
2919001627,168296458,443,35745,6,85,5655,352.0,119688.0,182,119324,170.0,364.0,11310.0,238648.0,66.529,655.626,2
2919001627,168296458,443,35745,6,85,5655,351.0,119513.0,181,119151,170.0,362.0,11310.0,238302.0,66.529,658.293,2
2919001627,168296458,443,35745,6,85,5655,350.0,119414.0,180,119054,170.0,360.0,11310.0,238108.0,66.529,661.411,2
2919001627,168296458,443,35745,6,85,5655,349.0,119360.0,179,119002,170.0,358.0,11310.0,238004.0,66.529,664.816,2
168296458,2919001627,35745,443,6,85,5655,348.0,119261.0,178,118905,170.0,356.0,11310.0,237810.0,66.529,668.006,2
2919001627,168296458,443,35745,6,84,5603,346.0,119261.0,178,118905,168.0,356.0,11206.0,237810.0,66.702,668.006,2
168296458,2919001627,35745,443,6,84,5603,345.0,119162.0,177,118808,168.0,354.0,11206.0,237616.0,66.702,671.232,2
2919001627,168296458,443,35745,6,83,5551,343.0,119162.0,177,118808,166.0,354.0,11102.0,237616.0,66.88,671.232,2
2919001627,168296458,443,35745,6,83,5551,342.0,119018.0,176,118666,166.0,352.0,11102.0,237332.0,66.88,674.239,2
2919001627,168296458,443,35745,6,83,5551,341.0,118964.0,175,118614,166.0,350.0,11102.0,237228.0,66.88,677.794,2
168296458,2919001627,35745,443,6,83,5551,340.0,118865.0,174,118517,166.0,348.0,11102.0,237034.0,66.88,681.132,2
2919001627,168296458,443,35745,6,82,5499,338.0,118865.0,174,118517,164.0,348.0,10998.0,237034.0,67.061,681.132,2
2919001627,168296458,443,35745,6,82,5499,337.0,117473.0,173,117127,164.0,346.0,10998.0,234254.0,67.061,677.035,2
168296458,2919001627,35745,443,6,82,5499,336.0,117313.0,172,116969,164.0,344.0,10998.0,233938.0,67.061,680.052,2
2919001627,168296458,443,35745,6,81,5447,334.0,117313.0,172,116969,162.0,344.0,10894.0,233938.0,67.247,680.052,2
2919001627,168296458,443,35745,6,81,5447,333.0,117212.0,171,116870,162.0,342.0,10894.0,233740.0,67.247,683.45,2
168296458,2919001627,35745,443,6,81,5447,332.0,115820.0,170,115480,162.0,340.0,10894.0,230960.0,67.247,679.294,2
2919001627,168296458,443,35745,6,80,5395,330.0,115820.0,170,115480,160.0,340.0,10790.0,230960.0,67.438,679.294,2
2919001627,168296458,443,35745,6,80,5395,329.0,115660.0,169,115322,160.0,338.0,10790.0,230644.0,67.438,682.379,2
168296458,2919001627,35745,443,6,80,5395,328.0,114268.0,168,113932,160.0,336.0,10790.0,227864.0,67.438,678.167,2
2919001627,168296458,443,35745,6,79,5343,326.0,114268.0,168,113932,158.0,336.0,10686.0,227864.0,67.633,678.167,2
2919001627,168296458,443,35745,6,79,5343,325.0,114061.0,167,113727,158.0,334.0,10686.0,227454.0,67.633,681.0,2
168296458,2919001627,35745,443,6,79,5343,324.0,113960.0,166,113628,158.0,332.0,10686.0,227256.0,67.633,684.506,2
2919001627,168296458,443,35745,6,78,5291,322.0,113960.0,166,113628,156.0,332.0,10582.0,227256.0,67.833,684.506,2
2919001627,168296458,443,35745,6,78,5291,321.0,113861.0,165,113531,156.0,330.0,10582.0,227062.0,67.833,688.067,2
2919001627,168296458,443,35745,6,78,5291,320.0,113807.0,164,113479,156.0,328.0,10582.0,226958.0,67.833,691.945,2
2919001627,168296458,443,35745,6,78,5291,319.0,113708.0,163,113382,156.0,326.0,10582.0,226764.0,67.833,695.595,2
168296458,2919001627,35745,443,6,78,5291,318.0,113609.0,162,113285,156.0,324.0,10582.0,226570.0,67.833,699.29,2
2919001627,168296458,443,35745,6,77,5239,316.0,113609.0,162,113285,154.0,324.0,10478.0,226570.0,68.039,699.29,2
2919001627,168296458,443,35745,6,77,5239,315.0,113510.0,161,113188,154.0,322.0,10478.0,226376.0,68.039,703.031,2
168296458,2919001627,35745,443,6,77,5239,314.0,113411.0,160,113091,154.0,320.0,10478.0,226182.0,68.039,706.819,2
2919001627,168296458,443,35745,6,76,5187,312.0,113411.0,160,113091,152.0,320.0,10374.0,226182.0,68.25,706.819,2
2919001627,168296458,443,35745,6,76,5187,311.0,112019.0,159,111701,152.0,318.0,10374.0,223402.0,68.25,702.522,2
168296458,2919001627,35745,443,6,76,5187,310.0,111875.0,158,111559,152.0,316.0,10374.0,223118.0,68.25,706.07,2
2919001627,168296458,443,35745,6,75,5135,308.0,111875.0,158,111559,150.0,316.0,10270.0,223118.0,68.467,706.07,2
2919001627,168296458,443,35745,6,75,5135,307.0,111774.0,157,111460,150.0,314.0,10270.0,222920.0,68.467,709.936,2
168296458,2919001627,35745,443,6,75,5135,306.0,110382.0,156,110070,150.0,312.0,10270.0,220140.0,68.467,705.577,2
2919001627,168296458,443,35745,6,74,5083,304.0,110382.0,156,110070,148.0,312.0,10166.0,220140.0,68.689,705.577,2
2919001627,168296458,443,35745,6,74,5083,303.0,110238.0,155,109928,148.0,310.0,10166.0,219856.0,68.689,709.213,2
168296458,2919001627,35745,443,6,74,5083,302.0,110137.0,154,109829,148.0,308.0,10166.0,219658.0,68.689,713.175,2
2919001627,168296458,443,35745,6,73,5031,300.0,110137.0,154,109829,146.0,308.0,10062.0,219658.0,68.918,713.175,2
2919001627,168296458,443,35745,6,76,6927,305.0,110038.0,153,109732,152.0,306.0,13854.0,219464.0,91.145,717.203,2
168296458,2919001627,35745,443,6,76,6927,304.0,108646.0,152,108342,152.0,304.0,13854.0,216684.0,91.145,712.776,2
2919001627,168296458,443,35745,6,75,6875,302.0,108646.0,152,108342,150.0,304.0,13750.0,216684.0,91.667,712.776,2
2919001627,168296458,443,35745,6,75,6875,301.0,108486.0,151,108184,150.0,302.0,13750.0,216368.0,91.667,716.45,2
168296458,2919001627,35745,443,6,75,6875,300.0,107094.0,150,106794,150.0,300.0,13750.0,213588.0,91.667,711.96,2
2919001627,168296458,443,35745,6,74,6823,298.0,107094.0,150,106794,148.0,300.0,13646.0,213588.0,92.203,711.96,2
2919001627,168296458,443,35745,6,74,6823,297.0,106903.0,149,106605,148.0,298.0,13646.0,213210.0,92.203,715.47,2
168296458,2919001627,35745,443,6,74,6823,296.0,105511.0,148,105215,148.0,296.0,13646.0,210430.0,92.203,710.912,2
2919001627,168296458,443,35745,6,73,6771,294.0,105511.0,148,105215,146.0,296.0,13542.0,210430.0,92.753,710.912,2
2919001627,168296458,443,35745,6,73,6771,293.0,105304.0,147,105010,146.0,294.0,13542.0,210020.0,92.753,714.354,2
2919001627,168296458,443,35745,6,73,6771,292.0,105203.0,146,104911,146.0,292.0,13542.0,209822.0,92.753,718.568,2
168296458,2919001627,35745,443,6,73,6771,291.0,103811.0,145,103521,146.0,290.0,13542.0,207042.0,92.753,713.938,2
2919001627,168296458,443,35745,6,72,6719,289.0,103811.0,145,103521,144.0,290.0,13438.0,207042.0,93.319,713.938,2
2919001627,168296458,443,35745,6,72,6719,288.0,103620.0,144,103332,144.0,288.0,13438.0,206664.0,93.319,717.583,2
168296458,2919001627,35745,443,6,72,6719,287.0,102228.0,143,101942,144.0,286.0,13438.0,203884.0,93.319,712.881,2
2919001627,168296458,443,35745,6,71,6667,285.0,102228.0,143,101942,142.0,286.0,13334.0,203884.0,93.901,712.881,2
2919001627,168296458,443,35745,6,71,6667,284.0,100836.0,142,100552,142.0,284.0,13334.0,201104.0,93.901,708.113,2
168296458,2919001627,35745,443,6,71,6667,283.0,99444.0,141,99162,142.0,282.0,13334.0,198324.0,93.901,703.277,2
2919001627,168296458,443,35745,6,70,6615,281.0,99444.0,141,99162,140.0,282.0,13230.0,198324.0,94.5,703.277,2
2919001627,168296458,443,35745,6,70,6615,280.0,98052.0,140,97772,140.0,280.0,13230.0,195544.0,94.5,698.371,2
168296458,2919001627,35745,443,6,70,6615,279.0,96660.0,139,96382,140.0,278.0,13230.0,192764.0,94.5,693.396,2
2919001627,168296458,443,35745,6,72,8459,283.0,96660.0,139,96382,144.0,278.0,16918.0,192764.0,117.486,693.396,2
2919001627,168296458,443,35745,6,72,8459,282.0,95268.0,138,94992,144.0,276.0,16918.0,189984.0,117.486,688.348,2
168296458,2919001627,35745,443,6,72,8459,281.0,93876.0,137,93602,144.0,274.0,16918.0,187204.0,117.486,683.226,2
2919001627,168296458,443,35745,6,71,8407,279.0,93876.0,137,93602,142.0,274.0,16814.0,187204.0,118.408,683.226,2
2919001627,168296458,443,35745,6,71,8407,278.0,92484.0,136,92212,142.0,272.0,16814.0,184424.0,118.408,678.029,2
2919001627,168296458,443,35745,6,71,8407,277.0,92430.0,135,92160,142.0,270.0,16814.0,184320.0,118.408,682.667,2
2919001627,168296458,443,35745,6,71,8407,276.0,92376.0,134,92108,142.0,268.0,16814.0,184216.0,118.408,687.373,2
168296458,2919001627,35745,443,6,71,8407,275.0,90984.0,133,90718,142.0,266.0,16814.0,181436.0,118.408,682.09,2
2919001627,168296458,443,35745,6,70,8355,273.0,90984.0,133,90718,140.0,266.0,16710.0,181436.0,119.357,682.09,2
